"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Cl_Diss_Water","DMS_Tot_Water","EC_Phys_Water","F_Diss_Water","K_Diss_Water","KJEL_N_Tot_Water","Mg_Diss_Water","Na_Diss_Water","NH4_N_Diss_Water","NO3_NO2_N_Diss_Water","P_Tot_Water","pH_Diss_Water","PO4_P_Diss_Water","Si_Diss_Water","SO4_Diss_Water","TAL_Diss_Water","Station","Qat"
102619,1979-09-16 12:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-09-30 07:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-10-07 08:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-10-14 08:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-10-22 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-10-28 08:45:00,0,"DWS-RQIS","NONE",6.9,1.5,59,7.2,0.11,0.59,#n/a,3.2,3.9,0.02,0.17,#n/a,5.7,0.008,7.59,2,32,"U1H005Q01","U10F"
102619,1979-11-04 08:15:00,0,"DWS-RQIS","NONE",6.4,1.5,55,7,0.05,0.37,#n/a,2.8,4.5,0.02,0.02,#n/a,6.88,0.008,7.66,2,31.8,"U1H005Q01","U10F"
102619,1979-11-11 14:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-11-18 12:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-12-02 16:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-12-09 12:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-12-16 18:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1979-12-23 17:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-01-28 16:00:00,0,"DWS-RQIS","NONE",3.8,1.5,31,5,0.05,0.31,#n/a,1.4,2.5,0.06,0.02,#n/a,6.47,0.003,5.98,2,16.2,"U1H005Q01","U10F"
102619,1980-02-03 17:45:00,0,"DWS-RQIS","NONE",3,1.5,27,3.9,0.18,0.89,#n/a,1.1,2.8,0.02,0.02,#n/a,6.18,0.012,3.66,2,12.5,"U1H005Q01","U10F"
102619,1980-02-10 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-02-17 10:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-02-24 10:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-03-03 08:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-03-09 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-03-16 10:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-03-23 15:00:00,0,"DWS-RQIS","NONE",4.4,1.5,34,4.7,0.11,0.48,#n/a,1.7,3.1,0.04,0.02,#n/a,6.35,0.008,5.06,2,18.5,"U1H005Q01","U10F"
102619,1980-03-31 10:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-04-08 11:40:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-04-13 13:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-04-20 10:00:00,0,"DWS-RQIS","NONE",6.1,1.5,43,6.2,0.05,0.55,#n/a,2.1,3.9,0.02,0.02,#n/a,6.59,0.005,5.58,2,24.1,"U1H005Q01","U10F"
102619,1980-04-27 11:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-05-04 11:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-05-11 12:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-05-18 11:30:00,0,"DWS-RQIS","NONE",6.4,1.5,51,7.3,0.05,0.47,#n/a,2.9,3.4,0.02,0.02,#n/a,6.32,0.011,6.74,2,27.3,"U1H005Q01","U10F"
102619,1980-05-25 16:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-06-02 08:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-06-08 16:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-06-15 15:20:00,0,"DWS-RQIS","NONE",7,1.5,57,7.8,0.05,0.46,#n/a,2.5,4.1,0.02,0.02,#n/a,6.41,0.006,7.09,2,31.2,"U1H005Q01","U10F"
102619,1980-06-22 12:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-06-29 16:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-07-06 12:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-07-13 17:00:00,0,"DWS-RQIS","NONE",7,1.5,56,8,0.05,0.59,#n/a,2.7,4.1,0.02,0.02,#n/a,6.38,0.003,7.17,2,31.2,"U1H005Q01","U10F"
102619,1980-07-20 12:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-07-27 11:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-08-03 13:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-08-11 08:15:00,0,"DWS-RQIS","NONE",8.2,1.5,63,8.6,0.05,0.58,#n/a,2.8,4.4,0.02,0.02,#n/a,6.41,0.011,6.99,4,34.1,"U1H005Q01","U10F"
102619,1980-08-17 13:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-08-24 12:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,10.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-08-31 13:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-09-07 11:50:00,0,"DWS-RQIS","NONE",8.6,1.5,67,9.5,0.12,0.58,#n/a,3.1,4.8,0.02,0.02,#n/a,6.44,0.006,7.16,4,36.1,"U1H005Q01","U10F"
102619,1980-09-14 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-09-21 11:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-09-29 12:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,11.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-10-12 13:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-10-22 07:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-10-26 12:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-11-30 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-12-08 16:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-12-14 10:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-12-21 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1980-12-28 17:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-01-04 13:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-01-11 17:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-01-19 07:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-01-25 05:15:00,0,"DWS-RQIS","NONE",4.8,1.5,45,5.3,0.05,0.73,#n/a,2.2,5.1,0.04,0.02,#n/a,5.89,0.003,5.92,2,23.9,"U1H005Q01","U10F"
102619,1981-02-01 15:40:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-02-08 12:05:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-02-15 11:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-02-23 07:45:00,0,"DWS-RQIS","NONE",5.2,1.5,37,5.1,0.05,0.48,#n/a,2,2.6,0.02,0.08,#n/a,6.5,0.009,6.34,2,19,"U1H005Q01","U10F"
102619,1981-03-15 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-03-29 17:15:00,0,"DWS-RQIS","NONE",6,3.1,53,6.6,0.14,0.73,#n/a,3,3.2,0.04,0.05,#n/a,6.09,0.017,6.88,4.4,26,"U1H005Q01","U10F"
102619,1981-04-27 12:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-05-10 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-05-17 17:00:00,0,"DWS-RQIS","NONE",7,4.9,63,7.7,0.2,0.45,#n/a,3.2,4.5,0.04,0.04,#n/a,6.04,0.012,6.68,2,32.3,"U1H005Q01","U10F"
102619,1981-05-31 13:30:00,0,"DWS-RQIS","NONE",7.2,1.5,66,9,0.05,0.5,#n/a,3.3,4.2,0.02,0.02,#n/a,6.68,0.003,6.88,5,35.4,"U1H005Q01","U10F"
102619,1981-06-21 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-07-05 16:20:00,0,"DWS-RQIS","NONE",6.8,4.7,70,10.5,0.05,0.39,#n/a,2.5,4.8,0.04,0.02,#n/a,7.11,0.003,6.95,8,35.1,"U1H005Q01","U10F"
102619,1981-07-19 17:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-07-26 16:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-08-02 16:15:00,0,"DWS-RQIS","NONE",7.7,1.5,62,8.9,0.26,0.8,#n/a,3,5,0.02,0.04,#n/a,6.36,0.003,6.89,2,33,"U1H005Q01","U10F"
102619,1981-08-09 15:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-08-16 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-08-23 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-08-30 17:30:00,0,"DWS-RQIS","NONE",8.3,1.5,65,9.3,0.13,0.86,#n/a,3.1,5,0.02,0.02,#n/a,6.27,0.005,6.61,2,34.9,"U1H005Q01","U10F"
102619,1981-09-06 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-09-14 11:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-09-20 17:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-09-29 11:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-10-01 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-10-04 17:15:00,0,"DWS-RQIS","NONE",6.6,1.5,55,6.7,0.05,0.46,#n/a,2.5,3.2,0.05,0.02,#n/a,6.4,0.003,6.33,6.6,27,"U1H005Q01","U10F"
102619,1981-10-19 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-10-25 14:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-11-01 17:30:00,0,"DWS-RQIS","NONE",7,7.1,58,7.7,0.25,0.94,#n/a,2.7,4.2,0.02,0.02,#n/a,7.35,0.018,6.47,2,28.8,"U1H005Q01","U10F"
102619,1981-11-08 17:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-11-15 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-11-29 07:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-12-06 18:00:00,0,"DWS-RQIS","NONE",6.2,3.7,47,6.2,0.05,0.55,#n/a,2.3,3.1,0.02,0.02,#n/a,7.23,0.01,6.11,2,25.1,"U1H005Q01","U10F"
102619,1981-12-14 07:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-12-21 07:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1981-12-27 05:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-01-04 10:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-01-10 15:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-01-17 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-01-24 18:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-01-31 14:45:00,0,"DWS-RQIS","NONE",5.6,1.5,54,5.2,0.05,0.53,#n/a,1.9,3.3,0.02,0.02,#n/a,7.1,0.009,4.9,9.4,26.3,"U1H005Q01","U10F"
102619,1982-02-07 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-02-14 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-02-21 17:30:00,0,"DWS-RQIS","NONE",5.2,3,42,5.9,0.17,1.64,#n/a,2.6,3.1,0.07,0.11,#n/a,6.82,0.039,5.99,2,21,"U1H005Q01","U10F"
102619,1982-02-28 14:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-03-07 17:30:00,0,"DWS-RQIS","NONE",3.9,4.6,48,6.8,0.2,0.75,#n/a,2.4,4,0.02,0.02,#n/a,6.91,0.026,5.37,2,24.1,"U1H005Q01","U10F"
102619,1982-03-14 10:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-03-22 10:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,3.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-03-29 17:45:00,0,"DWS-RQIS","NONE",3.5,3.8,35,4,0.05,1.01,#n/a,1.6,2.2,0.02,0.15,#n/a,6.51,0.018,5.39,2,16.5,"U1H005Q01","U10F"
